Type	Label
congressperson	M001085
congressperson	M001088
congressperson	M001098
congressperson	M001101
congressperson	M001111
congressperson	M001120
congressperson	M001121
congressperson	M001123
congressperson	M001128
congressperson	M001130
congressperson	M001132
congressperson	M001134
congressperson	M001135
congressperson	M001136
congressperson	M001137
congressperson	M001138
congressperson	M001139
congressperson	M001140
congressperson	M001141
congressperson	M001142
congressperson	M001143
congressperson	M001144
congressperson	M001145
congressperson	M001146
congressperson	M001147
congressperson	M001148
congressperson	M001149
congressperson	M001150
congressperson	M001151
congressperson	M001152
congressperson	M001153
congressperson	M001154
congressperson	M001155
congressperson	M001156
congressperson	M001157
congressperson	M001158
congressperson	M001159
congressperson	M001160
congressperson	M001161
congressperson	M001162
congressperson	M001163
congressperson	M001164
congressperson	M001165
congressperson	M001166
congressperson	M001167
congressperson	M001168
congressperson	M001169
congressperson	M001170
congressperson	M001171
congressperson	M001172
congressperson	M001173
congressperson	M001174
congressperson	M001175
congressperson	M001176
congressperson	M001177
congressperson	M001178
congressperson	M001179
congressperson	M001180
congressperson	M001181
congressperson	M001182
congressperson	M001183
congressperson	M001184
congressperson	M001185
congressperson	M001186
congressperson	M001187
congressperson	M001188
congressperson	M001189
congressperson	M001190
congressperson	M001191
congressperson	M001192
congressperson	M001193
congressperson	M001194
congressperson	M001195
congressperson	M001196
congressperson	M001197
congressperson	M001198
congressperson	M001199
congressperson	M001200
congressperson	M001201
congressperson	M001202
congressperson	M001203
congressperson	M001204
congressperson	M001205
congressperson	M001206
congressperson	M001207
congressperson	M001208
congressperson	M001209
congressperson	M001210
congressperson	M001211
congressperson	M001212
congressperson	M001213
congressperson	M001214
congressperson	M001215
congressperson	M001217
congressperson	M001220
congressperson	N000002
congressperson	N000003
congressperson	N000005
congressperson	N000009
congressperson	N000015
congressperson	N000016
congressperson	N000019
congressperson	N000026
congressperson	N000027
congressperson	N000028
congressperson	N000032
congressperson	N000033
congressperson	N000051
congressperson	N000054
congressperson	N000081
congressperson	N000094
congressperson	N000095
congressperson	N000102
congressperson	N000106
congressperson	N000113
congressperson	N000127
congressperson	N000143
congressperson	N000147
congressperson	N000159
congressperson	N000163
congressperson	N000171
congressperson	N000172
congressperson	N000179
congressperson	N000180
congressperson	N000181
congressperson	N000182
congressperson	N000183
congressperson	N000184
congressperson	N000185
congressperson	N000186
congressperson	N000187
congressperson	N000188
congressperson	N000189
congressperson	N000190
congressperson	N000191
congressperson	N000192
congressperson	O000001
congressperson	O000006
congressperson	O000007
congressperson	O000010
congressperson	O000019
congressperson	O000055
congressperson	O000069
congressperson	O000085
congressperson	O000086
congressperson	O000098
congressperson	O000107
congressperson	O000108
congressperson	O000134
congressperson	O000156
congressperson	O000159
congressperson	O000163
congressperson	O000164
congressperson	O000165
congressperson	O000166
congressperson	O000167
congressperson	O000168
congressperson	O000169
congressperson	O000170
congressperson	O000171
congressperson	O000172
congressperson	O000173
congressperson	O000174
congressperson	P000005
congressperson	P000009
congressperson	P000034
congressperson	P000047
congressperson	P000048
congressperson	P000049
congressperson	P000066
congressperson	P000080
congressperson	P000096
congressperson	P000097
congressperson	P000098
congressperson	P000099
congressperson	P000100
congressperson	P000103
congressperson	P000104
congressperson	P000106
congressperson	P000112
congressperson	P000121
congressperson	P000134
congressperson	P000145
congressperson	P000148
congressperson	P000149
congressperson	P000152
congressperson	P000166
congressperson	P000170
congressperson	P000171
congressperson	P000193
congressperson	P000197
congressperson	P000215
congressperson	P000218
congressperson	P000222
congressperson	P000229
congressperson	P000230
congressperson	P000258
congressperson	P000259
congressperson	P000263
congressperson	P000265
congressperson	P000272
congressperson	P000273
congressperson	P000280
congressperson	P000323
congressperson	P000326
congressperson	P000328
congressperson	P000348
congressperson	P000373
congressperson	P000398
congressperson	P000399
congressperson	P000419
congressperson	P000422
congressperson	P000444
congressperson	P000449
congressperson	P000452
congressperson	P000485
congressperson	P000513
congressperson	P000520
congressperson	P000522
congressperson	P000523
congressperson	P000528
congressperson	P000546
congressperson	P000553
congressperson	P000555
congressperson	P000556
congressperson	P000574
congressperson	P000583
congressperson	P000584
congressperson	P000585
congressperson	P000586
congressperson	P000587
congressperson	P000588
congressperson	P000589
congressperson	P000590
congressperson	P000591
congressperson	P000592
congressperson	P000593
congressperson	P000594
congressperson	P000595
congressperson	P000596
congressperson	P000597
congressperson	P000598
congressperson	P000599
congressperson	P000600
congressperson	P000601
congressperson	P000602
congressperson	P000603
congressperson	P000604
congressperson	P000605
congressperson	P000606
congressperson	P000607
congressperson	P000608
congressperson	P000609
congressperson	P000610
congressperson	P000611
congressperson	P000612
congressperson	P000613
congressperson	P000614
congressperson	P000615
congressperson	P000616
congressperson	P000617
congressperson	P000618
congressperson	Q000007
congressperson	Q000010
congressperson	Q000013
congressperson	Q000016
congressperson	Q000023
congressperson	Q000024
congressperson	R000004
congressperson	R000011
congressperson	R000012
congressperson	R000033
congressperson	R000041
congressperson	R000046
congressperson	R000053
congressperson	R000065
congressperson	R000067
congressperson	R000072
congressperson	R000080
congressperson	R000103
congressperson	R000122
congressperson	R000134
congressperson	R000141
congressperson	R000146
congressperson	R000150
congressperson	R000165
congressperson	R000170
congressperson	R000178
congressperson	R000188
congressperson	R000189
congressperson	R000191
congressperson	R000229
congressperson	R000232
congressperson	R000243
congressperson	R000249
congressperson	R000252
congressperson	R000258
congressperson	R000262
congressperson	R000268
congressperson	R000277
congressperson	R000281
congressperson	R000295
congressperson	R000305
congressperson	R000307
congressperson	R000308
congressperson	R000312
congressperson	R000337
congressperson	R000354
congressperson	R000357
congressperson	R000361
congressperson	R000374
congressperson	R000383
congressperson	R000384
congressperson	R000385
congressperson	R000386
congressperson	R000395
congressperson	R000401
congressperson	R000409
congressperson	R000417
congressperson	R000421
congressperson	R000422
congressperson	R000423
congressperson	R000424
congressperson	R000435
congressperson	R000436
congressperson	R000442
congressperson	R000458
congressperson	R000459
congressperson	R000460
congressperson	R000462
congressperson	R000465
congressperson	R000467
congressperson	R000469
congressperson	R000481
congressperson	R000482
congressperson	R000484
congressperson	R000485
congressperson	R000486
congressperson	R000487
congressperson	R000489
congressperson	R000495
congressperson	R000497
congressperson	R000510
congressperson	R000512
congressperson	R000515
congressperson	R000543
congressperson	R000545
congressperson	R000558
congressperson	R000566
congressperson	R000567
congressperson	R000568
congressperson	R000569
congressperson	R000570
congressperson	R000571
congressperson	R000572
congressperson	R000573
congressperson	R000574
congressperson	R000575
congressperson	R000576
congressperson	R000577
congressperson	R000578
congressperson	R000580
congressperson	R000581
congressperson	R000582
congressperson	R000583
congressperson	R000584
congressperson	R000585
congressperson	R000586
congressperson	R000587
congressperson	R000588
congressperson	R000589
congressperson	R000590
congressperson	R000591
congressperson	R000592
congressperson	R000593
congressperson	R000594
congressperson	R000595
congressperson	R000596
congressperson	R000597
congressperson	R000598
congressperson	R000599
congressperson	R000600
congressperson	R000601
congressperson	R000602
congressperson	R000603
congressperson	R000604
congressperson	R000605
congressperson	R000606
congressperson	R000607
congressperson	R000608
congressperson	R000609
congressperson	R000610
congressperson	R000611
congressperson	R000612
congressperson	R000613
congressperson	R000614
congressperson	R000615
congressperson	R000616
congressperson	S000005
congressperson	S000014
congressperson	S000018
congressperson	S000030
congressperson	S000033
